Ano,Mês,LOCAL,INSCRIÇÃO,HIDROMETRO,LEITURA ANTERIOR,LEITURA ATUAL, m3,R$
2017,julho,UNB CENT DE EXCELENCIA EM TURISMO LIG 01,4790197,A14B950550,,,1390,"R$ 34290,80"
2017,julho,UnB CENTRO COMUNITÁRIO CCAB - 01,4789954,C03N000425 A09S359912,,,438,"R$ 10738,32"
2017,julho,UNB CENTRO DE CONVIVÊNCIA NEGRA,4803396,A06A040132,,,10,"R$ 149,60"
2017,julho,UNB CENTRO FORMAÇÃO REC.,4788061,E04N000017 A09S359215,,,50,"R$ 1139,20"
2017,julho,UnB CENTRO OLÍMPICO LIG - 1,4813243,E03N000826 D10X001502,,,243,"R$ 5914,02"
2017,julho,UNB COMPLEXO DAS ARTES,4790022,E02N000825 B08S032460,,,320,"R$ 7819,00"
2017,julho,UNB CRAD PROX GEOCRONOLO,5646405,Y08B988039,,,251,"R$ 6111,94"
2017,julho,UNB DEPARTAMENTO DE MÚSICA SG-2 HID.01,4762436,E04N000167,,,25,"R$ 520,70"
2017,julho,UNB DEPARTAMENTO DE MÚSICA SG-4   1,4789962,E03N000296,,,125,"R$ 2994,70"
2017,julho,UNB ENGENHARIA ELETRICA SG 11 LIG 2,4758447,E02N000752 A11C051891,,,10,"R$ 149,60"
2017,julho,UNB ENTR FACUL MED/BIO (BSA SUL),6366988,E11S001243,,,487,"R$ 11950,58"
2017,julho,UnB FACE,6682481,A11C050322,,,45,"R$ 1015,50"
2017,julho,UNB FACULDADE DE EDUCAÇÃO FE 1 LIG 2,4758382,E78T000568 B10S012067,,,50,"R$ 1139,20"
2017,julho,UNB FACULDADE DE EDUCAÇÃO FE 3 LIG 2,4758404,E78T000003 B10S011900,,,69,"R$ 1609,26"
2017,julho,UnB FACULDADE DE EDUCAÇÃO FÍSICA,4813383,E03N000850 B08S032470,,,334,"R$ 8165,36"
2017,julho,UNB FACULDADE DE MEDICINA CIÊNCIAS  SAÚDE,4789873,B08SO32431 E11S001514,,,535,"R$ 13138,10"
2017,julho,UNB GEOGRONOLOGIA,4973518,A03N236107 A09S360232,,,90,"R$ 2128,80"
2017,julho,UNB INST DE CIENCIAS SOCIAIS,6699502,A10X058681 trocado por A11S174974,,,76,"R$ 1782,44"
2017,julho,UNB INST.CENTRAL DE CIÊNCIAS ICC-I,85278,H90T000007 J06XV00087,,,8467,"R$ 209375,78"
2017,julho,UNB INSTITUTO DE ARTES 1,4789989,E04000153 B08S032469,,,27,"R$ 570,18"
2017,julho,UNB LAB. ANEXO FARMA,4973526,AO3N647497 A08F447322,,,10,"R$ 149,60"
2017,julho,UNB LAB. ENG. CIVIL SG 12 - 1,4762381,E03N001175 B08S032461,,,143,"R$ 3440,02"
2017,julho,UNB LAB. ENG. MECÂNICA SG 9 LIG 2,4758463,E81L000311 B10S011813,,,64,"R$ 1485,56"
2017,julho,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191 B10S011760,,,87,"R$ 2054,58"
2017,julho,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065 A09S360348,,,169,"R$ 4083,26"
2017,julho,UNB OCA 01 PIJ OCA 01,4790154,A03N001198 A11C051683,,,59,"R$ 1361,86"
2017,julho,UNB PANCP HOSP VETERINÁRIO BIOT.  01,4767861,E02N001959 D09X000879,,,352,"R$ 8610,68"
2017,julho,UNB PAVILHÃO ANÍSIO TEIXEIRA,4789881,E03N001240 D10S000742,,,323,"R$ 7893,22"
2017,julho,UNB POSTO DA PM - PMDF,4803434,A06A040136 A07F654416,,,34,"R$ 743,36"
2017,julho,UNB- SGP,4803451,A06A040130,,,10,"R$ 149,60"
2017,julho,UNB SISMOLÓGICO 02 SIS LIGAÇÃO 2,4758481,E81L000157 B11S003913,,,31,"R$ 669,14"
2017,julho,UNB T 6111 AUDITÓRIO DE MÚSICA SG-8-1,4762411,E03N000840 A09S359800,,,10,"R$ 149,60"
2017,julho,UNIVERSIDADE DE BRASÍLIA UNB FUBRA,4594177,G90T000024,,,10,"R$ 149,60"
2017,agosto,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461 B09X000872 B12B900203 D09X000872,,,521,"R$ 12791,74"
2017,agosto,BSAN UNB LD BSAN,7204647,A14B946881,,,249,"R$ 6062,46"
2017,agosto,CAEP/IP UNB A s/n C.UNIV. DARCY RIBEIRO – AO LADO DA FIOCRUZ,6946771,Y12K058408,,,49,"R$ 1114,46"
2017,agosto,CAMPUS PLANALTINA VNSF CJ B2 AREA UNIV 2 UNB,5771871,F03N000319 B12B90063,,,291,"R$ 3550,77"
2017,agosto,CASA DE ESTUDANTE – PLANALTINA VNSF CJ B3 LT19,694819,A03N421585,,,10,"R$ 59,00"
2017,agosto,CASA DE ESTUDANTE – PLANALTINA VNSF CJ C2 LT17,690953,A09X219511,,,30,"R$ 177,00"
2017,agosto,Centro de Pesquisa e Aplicação de Bambu e Fibra SCLN 406 BL A LJ 48,198171,A03N543148,,,0,"R$ 0,00"
2017,agosto,Centro de Pesquisa e Aplicação de Bambu e Fibra SCLN 406 BL A LJ 52,198196,A05S051260,,,0,"R$ 0,00"
2017,agosto,Centro de Pesquisa e Aplicação de Bambu e Fibra SCLN 406 BL A LJ 54,198201,A06S772595,,,0,"R$ 0,00"
2017,agosto,Centro de Pesquisa e Aplicação de Bambu e Fibra SCLN 406 BL A LJ 58,198218,A03N647689,,,0,"R$ 0,00"
2017,agosto,Editora da UnB SCLN 406 BL A SS 46,7192631,Y13K005652,,,10,"R$ 149,60"
2017,agosto,FACULD. DE DIREITO CIÊNC. POL DIR. 1,4788095,E03N001214 A09S359273,,,81,"R$ 1906,14"
2017,agosto,FACULDADE DE EDUCAÇÃO UNB FE 5 LIG 1,4758421,E06N001348 B11S003924,,,16,"R$ 298,04"
2017,agosto,FACULDADE DE TECNOLOGIA FTD LIG 1,4758511,H78T000015 G08SV00647 B14B912820,,,707,"R$ 17393,38"
2017,agosto,FUB -SCEN TR ESTAÇÃO  EXP. BIOLOGIA,85421,E03N000897 E08S006489,,,627,"R$ 15414,18"
2017,agosto,FUB. BRASÍLIA CNN 01 BL E SALAS CEILÂNDIA,2096005,A04N457307,,,17,"R$ 322,78"
2017,agosto,FUB-BRASÍLIA VNSF CJ B2 AREA UNIV. 1 UNI. PLANALTINA,3736563,C01N000109 A08F448479,,,101,"R$ 2400,94"
2017,agosto,Fundação Universidade de BRASÍLIA ao lado do CEFTRU,5778981,Y08B986351,,,44,"R$ 990,76"
2017,agosto,Fundação Universidade de BRASÍLIA SCLN 406 BL A SS 72,198251,Y10X320943,,,50,"R$ 1139,20"
2017,agosto,Fundação Universidade de BRASÍLIA SRNA Q 06 CJ M C 28,779237,Y08B993272,,,50,"R$ 911,36"
2017,agosto,Fundação Universidade de BRASÍLIA UNB BL CENTRO DE CONV MU,6699359,A10X058627,,,21,"R$ 316,31"
2017,agosto,GARAGEM  DA UNB,4859677,C01N000495 A09S359585,,,90,"R$ 2128,80"
2017,agosto,GRAFICA PAPELARIA LTDA SIGA Q 06 LT 1440 GAMA,562211,A7X055167,,,32,"R$ 693,88"
2017,agosto,Hospital Veterinário G. Torto,13698-1,RV1WJB390106,,,1311,"R$ 16168,17"
2017,agosto,INST. DE QUÍMICA UNB,4973534,C06N002634 D11X000428,,,327,"R$ 7992,18"
2017,agosto,Instituto de Arte IDA SCLN 406 BL A LJ 32,198137,A05S117901,,,0,"R$ 0,00"
2017,agosto,INSTITUTO DE CIÊNCIAS BIOLÓGICAS,5048923,F07N000395,,,694,"R$ 17071,76"
2017,agosto,OFICINA MAQUETE P INSTITUTO DE  ARTE UNB,4803388,A06A04134 A09S359100,,,16,"R$ 298,04"
2017,agosto,PAVILHÃO MULTIUSO UNB MULTIUSO 01,4790103,D11X000394,,,369,"R$ 9031,26"
2017,agosto,Prédio do CPD,6190588,Y11X037170,,,68,"R$ 1584,52"
2017,agosto,PREFEITURA DA UNB LIGAÇÃO 02,4803426,E03N000289 D09X000876,,,515,"R$ 12643,30"
2017,agosto,SANEAGO UNB CERRADO,7002971,Y11F518077,,,16,"R$ 82,60"
2017,agosto,TERMOBIOLOGIA - UNB,4973501,A03N643055,,,120,"R$ 2871,00"
2017,agosto,UNB  ARQUITETURA DANÇA SG 10-1 CEPLAN,4762401,E03N000308 A09S360349,,,35,"R$ 768,10"
2017,agosto,UNB – CDT,4973542,C06N002635 A11C051686,,,132,"R$ 3167,88"
2017,agosto,UNB – CIC,6708481,A09X278361,,,251,"R$ 6111,94"
2017,agosto,UNB – EST,6712967,A09X273736,,,65,"R$ 1510,30"
2017,agosto,UNB - PAVILHÃO JOÃO CALMON 01,4788117,E04N000180 D09X000880,,,147,"R$ 3538,98"
2017,agosto,UNB - REITORIA LIGAÇÃO 01,4803477,E03N001158 D09X000877,,,384,"R$ 9402,36"
2017,agosto,UnB ALMOXARIFADO CENTRAL LIG. 01,4789946,C03N000966 A08S428500,,,69,"R$ 1609,26"
2017,agosto,UNB CASA DO ESTUDANTE – CEU BLOCO A,4813261,E08S007125,,,453,"R$ 2687,82"
2017,agosto,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,,,221,"R$ 5369,74"
2017,agosto,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,,,806,"R$ 9921,32"
2017,agosto,UnB Ceilândia (ESCOLA) QNN 26,6530923,D11X000476 G11CA00013,,,393,"R$ 9625,02"
2017,agosto,UNB CENT DE EXCELENCIA EM TURISMO LIG 01,4790197,A14B950550,,,1484,"R$ 36616,36"
2017,agosto,UnB CENTRO COMUNITÁRIO CCAB - 01,4789954,C03N000425 A09S359912,,,965,"R$ 23776,30"
2017,agosto,UNB CENTRO DE CONVIVÊNCIA NEGRA,4803396,A06A040132,,,21,"R$ 421,74"
2017,agosto,UNB CENTRO FORMAÇÃO REC.,4788061,E04N000017 A09S359215,,,50,"R$ 1139,20"
2017,agosto,UnB CENTRO OLÍMPICO LIG - 1,4813243,E03N000826 D10X001502,,,187,"R$ 4528,58"
2017,agosto,UNB COMPLEXO DAS ARTES,4790022,E02N000825 B08S032460,,,76,"R$ 1782,44"
2017,agosto,UNB CRAD PROX GEOCRONOLO,5646405,Y08B988039,,,10,"R$ 149,60"
2017,agosto,UNB DEPARTAMENTO DE MÚSICA SG-2 HID.01,4762436,E04N000167,,,10,"R$ 149,60"
2017,agosto,UNB DEPARTAMENTO DE MÚSICA SG-4   1,4789962,E03N000296,,,22,"R$ 446,48"
2017,agosto,UNB ENGENHARIA ELETRICA SG 11 LIG 2,4758447,E02N000752 A11C051891,,,35,"R$ 768,10"
2017,agosto,UNB ENTR FACUL MED/BIO (BSA SUL),6366988,E11S001243,,,243,"R$ 5914,02"
2017,agosto,UnB FACE,6682481,A11C050322,,,37,"R$ 817,58"
2017,agosto,UNB FACULDADE DE EDUCAÇÃO FE 1 LIG 2,4758382,E78T000568 B10S012067,,,11,"R$ 174,34"
2017,agosto,UNB FACULDADE DE EDUCAÇÃO FE 3 LIG 2,4758404,E78T000003 B10S011900,,,52,"R$ 1188,68"
2017,agosto,UnB FACULDADE DE EDUCAÇÃO FÍSICA,4813383,E03N000850 B08S032470,,,308,"R$ 7522,12"
2017,agosto,UNB FACULDADE DE MEDICINA CIÊNCIAS  SAÚDE,4789873,B08SO32431 E11S001514,,,408,"R$ 9996,12"
2017,agosto,UNB GEOGRONOLOGIA,4973518,A03N236107 A09S360232,,,69,"R$ 1609,26"
2017,agosto,UNB INST DE CIENCIAS SOCIAIS,6699502,A10X058681 trocado por A11S174974,,,54,"R$ 1238,16"
2017,agosto,UNB INST.CENTRAL DE CIÊNCIAS ICC-I,85278,H90T000007 J06XV00087,,,7071,"R$ 174838,74"
2017,agosto,UNB INSTITUTO DE ARTES 1,4789989,E04000153 B08S032469,,,11,"R$ 174,34"
2017,agosto,UNB LAB. ANEXO FARMA,4973526,AO3N647497 A08F447322,,,10,"R$ 149,60"
2017,agosto,UNB LAB. ENG. CIVIL SG 12 - 1,4762381,E03N001175 B08S032461,,,122,"R$ 2920,48"
2017,agosto,UNB LAB. ENG. MECÂNICA SG 9 LIG 2,4758463,E81L000311 B10S011813,,,83,"R$ 1955,62"
2017,agosto,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191 B10S011760,,,27,"R$ 570,18"
2017,agosto,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065 A09S360348,,,93,"R$ 2203,02"
2017,agosto,UNB OCA 01 PIJ OCA 01,4790154,A03N001198 A11C051683,,,61,"R$ 1411,34"
2017,agosto,UNB PANCP HOSP VETERINÁRIO BIOT.  01,4767861,E02N001959 D09X000879,,,338,"R$ 8264,32"
2017,agosto,UNB PAVILHÃO ANÍSIO TEIXEIRA,4789881,E03N001240 D10S000742,,,114,"R$ 2722,56"
2017,agosto,UNB POSTO DA PM - PMDF,4803434,A06A040136 A07F654416,,,41,"R$ 916,54"
2017,agosto,UNB- SGP,4803451,A06A040130,,,10,"R$ 149,60"
2017,agosto,UNB SISMOLÓGICO 02 SIS LIGAÇÃO 2,4758481,E81L000157 B11S003913,,,36,"R$ 792,84"
2017,agosto,UNB T 6111 AUDITÓRIO DE MÚSICA SG-8-1,4762411,E03N000840 A09S359800,,,10,"R$ 149,60"
2017,agosto,UNIVERSIDADE DE BRASÍLIA UNB FUBRA,4594177,G90T000024,,,10,"R$ 149,60"
2017,setembro,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461 B09X000872 B12B900203 D09X000872,,,665,"R$ 16354,30"
2017,setembro,BSAN UNB LD BSAN,7204647,A14B946881,,,366,"R$ 8957,04"
2017,setembro,CAEP/IP UNB A s/n C.UNIV. DARCY RIBEIRO – AO LADO DA FIOCRUZ,6946771,Y12K058408,,,68,"R$ 1584,52"
2017,setembro,CAMPUS PLANALTINA VNSF CJ B2 AREA UNIV 2 UNB,5771871,F03N000319 B12B90063,,,477,"R$ 5851,59"
2017,setembro,CASA DE ESTUDANTE – PLANALTINA VNSF CJ B3 LT19,694819,A03N421585,,,10,"R$ 59,00"
2017,setembro,CASA DE ESTUDANTE – PLANALTINA VNSF CJ C2 LT17,690953,A09X219511,,,30,"R$ 177,00"
2017,setembro,Centro de Pesquisa e Aplicação de Bambu e Fibra SCLN 406 BL A LJ 48,198171,A03N543148,,,0,"R$ 0,00"
2017,setembro,Centro de Pesquisa e Aplicação de Bambu e Fibra SCLN 406 BL A LJ 52,198196,A05S051260,,,0,"R$ 0,00"
2017,setembro,Centro de Pesquisa e Aplicação de Bambu e Fibra SCLN 406 BL A LJ 54,198201,A06S772595,,,0,"R$ 0,00"
2017,setembro,Centro de Pesquisa e Aplicação de Bambu e Fibra SCLN 406 BL A LJ 58,198218,A03N647689,,,0,"R$ 0,00"
2017,setembro,Editora da UnB SCLN 406 BL A SS 46,7192631,Y13K005652,,,10,"R$ 149,60"
2017,setembro,FACULD. DE DIREITO CIÊNC. POL DIR. 1,4788095,E03N001214 A09S359273,,,156,"R$ 3761,64"
2017,setembro,FACULDADE DE EDUCAÇÃO UNB FE 5 LIG 1,4758421,E06N001348 B11S003924,,,10,"R$ 149,60"
2017,setembro,FACULDADE DE TECNOLOGIA FTD LIG 1,4758511,H78T000015 G08SV00647 B14B912820,,,712,"R$ 17517,08"
2017,setembro,FUB -SCEN TR ESTAÇÃO  EXP. BIOLOGIA,85421,E03N000897 E08S006489,,,709,"R$ 17442,86"
2017,setembro,FUB. BRASÍLIA CNN 01 BL E SALAS CEILÂNDIA,2096005,A04N457307,,,21,"R$ 421,74"
2017,setembro,FUB-BRASÍLIA VNSF CJ B2 AREA UNIV. 1 UNI. PLANALTINA,3736563,C01N000109 A08F448479,,,252,"R$ 6136,68"
2017,setembro,Fundação Universidade de BRASÍLIA ao lado do CEFTRU,5778981,Y08B986351,,,38,"R$ 842,32"
2017,setembro,Fundação Universidade de BRASÍLIA SCLN 406 BL A SS 72,198251,Y10X320943,,,10,"R$ 149,60"
2017,setembro,Fundação Universidade de BRASÍLIA SRNA Q 06 CJ M C 28,779237,Y08B993272,,,50,"R$ 911,36"
2017,setembro,Fundação Universidade de BRASÍLIA UNB BL CENTRO DE CONV MU,6699359,A10X058627,,,18,"R$ 260,64"
2017,setembro,GARAGEM  DA UNB,4859677,C01N000495 A09S359585,,,63,"R$ 1460,82"
2017,setembro,GRAFICA PAPELARIA LTDA SIGA Q 06 LT 1440 GAMA,562211,A7X055167,,,30,"R$ 644,40"
2017,setembro,Hospital Veterinário G. Torto,13698-1,RV1WJB390106,,,703,"R$ 8647,21"
2017,setembro,INST. DE QUÍMICA UNB,4973534,C06N002634 D11X000428,,,402,"R$ 9847,68"
2017,setembro,Instituto de Arte IDA SCLN 406 BL A LJ 32,198137,A05S117901,,,0,"R$ 0,00"
2017,setembro,INSTITUTO DE CIÊNCIAS BIOLÓGICAS,5048923,F07N000395,,,905,"R$ 22291,90"
2017,setembro,OFICINA MAQUETE P INSTITUTO DE  ARTE UNB,4803388,A06A04134 A09S359100,,,66,"R$ 1535,04"
2017,setembro,PAVILHÃO MULTIUSO UNB MULTIUSO 01,4790103,D11X000394,,,374,"R$ 9154,96"
2017,setembro,Prédio do CPD,6190588,Y11X037170,,,72,"R$ 1683,48"
2017,setembro,PREFEITURA DA UNB LIGAÇÃO 02,4803426,E03N000289 D09X000876,,,532,"R$ 13063,88"
2017,setembro,SANEAGO UNB CERRADO,7002971,Y11F518077,,,9,"R$ 50,52"
2017,setembro,TERMOBIOLOGIA - UNB,4973501,A03N643055,,,126,"R$ 3019,44"
2017,setembro,UNB  ARQUITETURA DANÇA SG 10-1 CEPLAN,4762401,E03N000308 A09S360349,,,45,"R$ 1015,50"
2017,setembro,UNB – CDT,4973542,C06N002635 A11C051686,,,157,"R$ 3786,38"
2017,setembro,UNB – CIC,6708481,A09X278361,,,168,"R$ 4058,52"
2017,setembro,UNB – EST,6712967,A09X273736,,,88,"R$ 2079,32"
2017,setembro,UNB - PAVILHÃO JOÃO CALMON 01,4788117,E04N000180 D09X000880,,,229,"R$ 5567,66"
2017,setembro,UNB - REITORIA LIGAÇÃO 01,4803477,E03N001158 D09X000877,,,351,"R$ 8585,94"
2017,setembro,UnB ALMOXARIFADO CENTRAL LIG. 01,4789946,C03N000966 A08S428500,,,106,"R$ 2524,64"
2017,setembro,UNB CASA DO ESTUDANTE – CEU BLOCO A,4813261,E08S007125,,,522,"R$ 3442,68"
2017,setembro,UNB CASA DO ESTUDANTE – CEU BLOCO B LIG 4,4813278,D10S000853,,,50,"R$ 1139,20"
2017,setembro,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,,,989,"R$ 12185,03"
2017,setembro,UnB Ceilândia (ESCOLA) QNN 26,6530923,D11X000476 G11CA00013,,,1135,"R$ 27982,10"
2017,setembro,UNB CENT DE EXCELENCIA EM TURISMO LIG 01,4790197,A14B950550,,,1251,"R$ 30851,94"
2017,setembro,UnB CENTRO COMUNITÁRIO CCAB - 01,4789954,C03N000425 A09S359912,,,1719,"R$ 42430,26"
2017,setembro,UNB CENTRO DE CONVIVÊNCIA NEGRA,4803396,A06A040132,,,16,"R$ 298,04"
2017,setembro,UNB CENTRO FORMAÇÃO REC.,4788061,E04N000017 A09S359215,,,50,"R$ 1139,20"
2017,setembro,UnB CENTRO OLÍMPICO LIG - 1,4813243,E03N000826 D10X001502,,,391,"R$ 9575,54"
2017,setembro,UNB COMPLEXO DAS ARTES,4790022,E02N000825 B08S032460,,,128,"R$ 3068,92"
2017,setembro,UNB CRAD PROX GEOCRONOLO,5646405,Y08B988039,,,47,"R$ 1064,98"
2017,setembro,UNB DEPARTAMENTO DE MÚSICA SG-2 HID.01,4762436,E04N000167,,,18,"R$ 347,52"
2017,setembro,UNB DEPARTAMENTO DE MÚSICA SG-4   1,4789962,E03N000296,,,42,"R$ 941,28"
2017,setembro,UNB ENGENHARIA ELETRICA SG 11 LIG 2,4758447,E02N000752 A11C051891,,,10,"R$ 149,60"
2017,setembro,UNB ENTR FACUL MED/BIO (BSA SUL),6366988,E11S001243,,,352,"R$ 8610,68"
2017,setembro,UnB FACE,6682481,A11C050322,,,207,"R$ 5023,38"
2017,setembro,UNB FACULDADE DE EDUCAÇÃO FE 1 LIG 2,4758382,E78T000568 B10S012067,,,21,"R$ 421,74"
2017,setembro,UNB FACULDADE DE EDUCAÇÃO FE 3 LIG 2,4758404,E78T000003 B10S011900,,,47,"R$ 1064,98"
2017,setembro,UnB FACULDADE DE EDUCAÇÃO FÍSICA,4813383,E03N000850 B08S032470,,,290,"R$ 7076,80"
2017,setembro,UNB FACULDADE DE MEDICINA CIÊNCIAS  SAÚDE,4789873,B08SO32431 E11S001514,,,579,"R$ 14226,66"
2017,setembro,UNB GEOGRONOLOGIA,4973518,A03N236107 A09S360232,,,56,"R$ 1287,64"
2017,setembro,UNB INST DE CIENCIAS SOCIAIS,6699502,A10X058681 trocado por A11S174974,,,81,"R$ 1906,14"
2017,setembro,UNB INST.CENTRAL DE CIÊNCIAS ICC-I,85278,H90T000007 J06XV00087,,,7469,"R$ 184685,26"
2017,setembro,UNB INSTITUTO DE ARTES 1,4789989,E04000153 B08S032469,,,10,"R$ 149,60"
2017,setembro,UNB LAB. ANEXO FARMA,4973526,AO3N647497 A08F447322,,,10,"R$ 149,60"
2017,setembro,UNB LAB. ENG. CIVIL SG 12 - 1,4762381,E03N001175 B08S032461,,,170,"R$ 4108,00"
2017,setembro,UNB LAB. ENG. MECÂNICA SG 9 LIG 2,4758463,E81L000311 B10S011813,,,94,"R$ 2227,76"
2017,setembro,UNB MULTIUSO II LIGAÇÃO 01,4790171,E04N000191 B10S011760,,,25,"R$ 520,70"
2017,setembro,UNB NUCLEO DE MEDICINA TROPICAL 01,4790219,E04N000065 A09S360348,,,72,"R$ 1683,48"
2017,setembro,UNB OCA 01 PIJ OCA 01,4790154,A03N001198 A11C051683,,,99,"R$ 2351,46"
2017,setembro,UNB PANCP HOSP VETERINÁRIO BIOT.  01,4767861,E02N001959 D09X000879,,,349,"R$ 8536,46"
2017,setembro,UNB PAVILHÃO ANÍSIO TEIXEIRA,4789881,E03N001240 D10S000742,,,219,"R$ 5320,26"
2017,setembro,UNB POSTO DA PM - PMDF,4803434,A06A040136 A07F654416,,,31,"R$ 669,14"
2017,setembro,UNB- SGP,4803451,A06A040130,,,10,"R$ 149,60"
2017,setembro,UNB SISMOLÓGICO 02 SIS LIGAÇÃO 2,4758481,E81L000157 B11S003913,,,44,"R$ 990,76"
2017,setembro,UNB T 6111 AUDITÓRIO DE MÚSICA SG-8-1,4762411,E03N000840 A09S359800,,,10,"R$ 149,60"
2017,setembro,UNIVERSIDADE DE BRASÍLIA UNB FUBRA,4594177,G90T000024,,,10,"R$ 149,60"
2017,outubro,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461 B09X000872 B12B900203 D09X000872,,,750,"R$ 18457,20"
2017,outubro,BSAN UNB LD BSAN,7204647,A14B946881,,,288,"R$ 7027,32"
2017,outubro,CAEP/IP UNB A s/n C.UNIV. DARCY RIBEIRO – AO LADO DA FIOCRUZ,6946771,Y12K058408,,,56,"R$ 1287,64"
2017,outubro,CAMPUS PLANALTINA VNSF CJ B2 AREA UNIV 2 UNB,5771871,F03N000319 B12B90063,,,476,"R$ 5839,22"
2017,outubro,CASA DE ESTUDANTE – PLANALTINA VNSF CJ B3 LT19,694819,A03N421585,,,10,"R$ 59,00"
2017,outubro,CASA DE ESTUDANTE – PLANALTINA VNSF CJ C2 LT17,690953,A09X219511,,,30,"R$ 177,00"
2017,outubro,Centro de Pesquisa e Aplicação de Bambu e Fibra SCLN 406 BL A LJ 48,198171,A03N543148,,,0,"R$ 0,00"
2017,outubro,Centro de Pesquisa e Aplicação de Bambu e Fibra SCLN 406 BL A LJ 52,198196,A05S051260,,,0,"R$ 0,00"
2017,outubro,Centro de Pesquisa e Aplicação de Bambu e Fibra SCLN 406 BL A LJ 54,198201,A06S772595,,,0,"R$ 0,00"
2017,outubro,Centro de Pesquisa e Aplicação de Bambu e Fibra SCLN 406 BL A LJ 58,198218,A03N647689,,,0,"R$ 0,00"
2017,outubro,Editora da UnB SCLN 406 BL A SS 46,7192631,Y13K005652,,,10,"R$ 143,60"
2017,outubro,FACULD. DE DIREITO CIÊNC. POL DIR. 1,4788095,E03N001214 A09S359273,,,166,"R$ 4009,04"
2017,outubro,FACULDADE DE EDUCAÇÃO UNB FE 5 LIG 1,4758421,E06N001348 B11S003924,,,12,"R$ 199,08"
2017,outubro,FACULDADE DE TECNOLOGIA FTD LIG 1,4758511,H78T000015 G08SV00647 B14B912820,,,880,"R$ 21673,40"
2017,outubro,FUB -SCEN TR ESTAÇÃO  EXP. BIOLOGIA,85421,E03N000897 E08S006489,,,693,"R$ 17047,02"
2017,outubro,FUB. BRASÍLIA CNN 01 BL E SALAS CEILÂNDIA,2096005,A04N457307,,,23,"R$ 471,22"
2017,outubro,FUB-BRASÍLIA VNSF CJ B2 AREA UNIV. 1 UNI. PLANALTINA,3736563,C01N000109 A08F448479,,,137,"R$ 3291,58"
2017,outubro,Fundação Universidade de BRASÍLIA ao lado do CEFTRU,5778981,Y08B986351,,,37,"R$ 817,58"
2017,outubro,Fundação Universidade de BRASÍLIA SCLN 406 BL A SS 72,198251,Y10X320943,,,10,"R$ 149,60"
2017,outubro,Fundação Universidade de BRASÍLIA SRNA Q 06 CJ M C 28,779237,Y08B993272,,,50,"R$ 911,36"
2017,outubro,Fundação Universidade de BRASÍLIA UNB BL CENTRO DE CONV MU,6699359,A10X058627,,,18,"R$ 260,64"
2017,outubro,GARAGEM  DA UNB,4859677,C01N000495 A09S359585,,,60,"R$ 1386,60"
2017,outubro,GRAFICA PAPELARIA LTDA SIGA Q 06 LT 1440 GAMA,562211,A7X055167,,,33,"R$ 718,62"
2017,outubro,Hospital Veterinário G. Torto,13698-1,RV1WJB390106,,,216,"R$ 2946,38"
2017,outubro,INST. DE QUÍMICA UNB,4973534,C06N002634 D11X000428,,,377,"R$ 9229,18"
2017,outubro,Instituto de Arte IDA SCLN 406 BL A LJ 32,198137,A05S117901,,,0,"R$ 0,00"
2017,outubro,INSTITUTO DE CIÊNCIAS BIOLÓGICAS,5048923,F07N000395,,,1230,"R$ 30332,40"
2017,outubro,OFICINA MAQUETE P INSTITUTO DE  ARTE UNB,4803388,A06A04134 A09S359100,,,67,"R$ 1559,78"
2017,outubro,PAVILHÃO MULTIUSO UNB MULTIUSO 01,4790103,D11X000394,,,627,"R$ 15414,18"
2017,outubro,Prédio do CPD,6190588,Y11X037170,,,54,"R$ 1238,16"
2017,outubro,PREFEITURA DA UNB LIGAÇÃO 02,4803426,E03N000289 D09X000876,,,532,"R$ 13063,88"
2017,outubro,SANEAGO UNB CERRADO,7002971,Y11F518077,,,7,"R$ 41,80"
2017,outubro,TERMOBIOLOGIA - UNB,4973501,A03N643055,,,132,"R$ 3167,88"
2017,outubro,UNB  ARQUITETURA DANÇA SG 10-1 CEPLAN,4762401,E03N000308 A09S360349,,,38,"R$ 842,32"
2017,outubro,UNB – CDT,4973542,C06N002635 A11C051686,,,149,"R$ 3588,46"
2017,outubro,UNB – CIC,6708481,A09X278361,,,73,"R$ 1708,22"
2017,outubro,UNB – EST,6712967,A09X273736,,,83,"R$ 1955,62"
2017,outubro,UNB - PAVILHÃO JOÃO CALMON 01,4788117,E04N000180 D09X000880,,,234,"R$ 5691,36"
2017,outubro,UNB - REITORIA LIGAÇÃO 01,4803477,E03N001158 D09X000877,,,327,"R$ 7992,18"
